# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "Accelerometer X Axis", "Gyroscope X Axis", "Vertical DOP", "Humidity", "Battery Voltage", "Gyroscope Y Axis", "Temperature 1", "Internal Temperature", "Vertical Acceleration", "Temperature 2", "Steering Angle", "Gyroscope Z Axis", "Accelerometer Z Axis", "Pressure", "GPS Lateral Acceleration", "GPS Distance", "Positional DOP", "Barometric Temperature", "GPS Longitudinal Acceleration", "Horizontal DOP", "Accelerometer Y Axis"
440.39,5.564892,50.986912,125.580000,,,57.560000,2897.424020,8929.000000,,,-0.792485,4.671000,0.824254,54.567547,11.990000,0.315000,49.800000,26.630000,-0.382653,488.980000,0.000000,64.137000,0.972000,100540.000000,-2.020181,9717.707956,1.032761,26.493245,0.344388,0.627015,1.503000
440.49,5.564893,50.986927,125.442000,,,59.080000,2890.227790,8878.000000,,,-0.795000,3.332087,0.823253,54.557543,11.990000,1.545000,49.818249,26.630000,-0.048469,492.483832,0.000000,57.514005,1.015000,100540.000000,-2.024034,9719.323775,1.029760,26.494246,0.218254,0.623013,1.532000
440.59,5.564893,50.986942,125.346000,,,59.100000,2883.573750,9005.800450,,,-0.738000,1.977000,0.822253,54.547539,11.990000,2.255000,49.840000,26.630000,0.630102,496.660000,0.000000,50.489000,1.001572,100540.000000,-1.713178,9720.960681,1.026759,26.495246,0.255102,0.619012,1.397000
440.69,5.564891,50.986958,125.265000,,,60.880000,2878.508640,9089.686937,,,-0.825000,4.748000,0.821253,54.537535,11.990000,-0.241000,49.858260,26.630000,0.698980,499.805285,0.000000,53.028000,0.979000,100540.000000,-1.668827,9722.626094,1.023758,26.496246,0.474773,0.615010,1.522000
440.79,5.564887,50.986974,125.359000,,,62.450000,2872.491760,9260.242311,,,-0.839222,1.016000,0.820000,54.527531,11.990000,2.081000,49.880000,26.630000,0.005102,503.550000,0.000000,43.767000,1.059000,100540.000000,-1.637706,9724.330845,1.020000,26.497247,0.491780,0.610000,1.398000
440.89,5.564881,50.986990,125.362000,,,64.350000,2867.906720,9614.000000,,,-0.899000,4.378000,0.820000,54.517527,11.990000,-1.396000,49.893702,26.630000,-0.497449,505.719460,0.000000,66.414000,0.769126,100540.000000,-1.457834,9726.083744,1.020000,26.498247,0.469104,0.610000,1.464000
440.99,5.564872,50.987006,125.374000,,,65.760000,2863.332920,9599.000000,,,-0.835638,2.593971,0.820000,54.507523,11.990000,4.894000,49.910000,26.630000,-0.497449,508.300000,0.000000,50.493000,0.612000,100540.000000,-1.712172,9727.881157,1.020000,26.499248,0.412415,0.610000,1.354354
441.09,5.564861,50.987022,125.264000,,,67.260000,2857.380640,9970.000000,,,-0.794000,-0.772000,0.820000,54.500000,11.990000,-1.825000,49.919145,26.630000,0.030612,509.612246,0.000000,52.486000,0.544000,100540.000000,-1.689960,9729.725478,1.020000,26.500000,0.497449,0.610000,1.245000
441.19,5.564847,50.987037,125.194000,,,69.270000,2853.175100,9890.000000,,,-0.840987,3.231000,0.820000,54.500000,11.990000,1.542000,49.930000,26.630000,0.290816,511.170000,0.000000,44.975581,0.716000,100540.000000,-1.475455,9731.614888,1.020000,26.498752,0.541383,0.610000,1.346000
441.29,5.564832,50.987053,125.178000,,,71.080000,2848.769480,10052.427928,,,-0.840459,-1.394000,0.820000,54.500000,11.990000,-1.132000,49.939150,26.630000,-0.020408,512.226825,0.000000,32.357000,0.731469,100540.000000,-1.408470,9733.554549,1.020000,26.497751,0.467687,0.610000,1.283000
441.39,5.564815,50.987068,125.128000,,,72.570000,2845.164200,10220.348087,,,-0.828028,0.543614,0.820000,54.500000,11.990000,2.752000,49.950000,26.630000,0.043367,513.480000,0.000000,40.005163,0.466109,100540.000000,-1.261761,9735.541086,1.020000,26.496751,0.416667,0.610000,1.416000
441.49,5.564797,50.987082,125.084000,,,74.020000,2841.740360,10528.000000,,,-0.814000,3.237000,0.820000,54.500000,11.990000,1.680930,49.959155,26.630000,0.198980,515.068319,0.000000,48.344000,0.133597,100540.000000,-1.239961,9737.569680,1.020000,26.495751,0.415249,0.610000,1.231000
441.59,5.564777,50.987096,125.079000,,,75.500000,2838.391840,10506.000000,,,-0.387539,-2.453000,0.820000,54.500000,11.990000,-14.122743,49.970000,26.630000,-0.007653,516.950000,0.000000,23.110000,0.564000,100540.000000,-1.184215,9739.636658,1.020000,26.494750,0.313209,0.610000,1.566000
441.69,5.564755,50.987110,125.068000,,,76.230000,2835.399260,10948.000000,,,0.017000,6.573000,0.820000,54.500000,11.990000,-32.971000,49.979165,26.630000,-0.096939,519.131171,0.000000,27.487000,-1.280269,100540.000000,-1.056385,9741.740837,1.020000,26.493750,0.337302,0.610000,0.617000
441.79,5.564732,50.987123,125.027000,,,77.880000,2832.789400,11067.517629,,,-0.292000,-5.165000,0.820000,54.500000,11.990000,-22.681000,49.990000,26.630000,-0.033163,521.710000,0.000000,7.074000,-3.127000,100540.000000,-1.094746,9743.876843,1.020000,26.492750,0.306122,0.610000,1.269500
441.89,5.564709,50.987135,125.014000,,,78.390000,2829.716380,11201.000000,,,0.879000,30.631000,0.820000,54.500000,11.990000,-2.974000,49.994585,26.630000,-0.020408,524.007085,0.000000,14.485000,-1.332000,100540.000000,-0.931655,9746.041460,1.020000,26.491750,0.304705,0.610000,1.942000
441.99,5.564683,50.987147,124.962000,,,80.030000,2827.984600,11359.157539,,,1.076000,10.062644,0.820000,54.500000,11.990000,-11.361000,50.000000,26.630000,0.030612,526.720000,0.000000,31.145000,-0.147000,100540.000000,-0.762528,9748.238799,1.020000,26.490749,0.447846,0.610000,2.479000
442.09,5.564657,50.987159,124.952000,,,81.550000,2825.864400,11694.000000,,,0.116000,2.789000,0.820000,54.500000,11.990000,-6.147057,50.013762,26.630000,0.030612,529.279710,0.000000,30.124141,-1.009649,100540.000000,-0.743949,9750.474362,1.020000,26.490000,0.364229,0.610000,2.077966
442.19,5.564630,50.987171,124.909000,,,82.600000,2824.296520,11684.000000,,,0.077000,0.766000,0.820000,54.500000,11.990000,0.965000,50.030000,26.628749,-0.160714,532.300000,0.000000,15.458000,-2.991000,100540.000000,-0.435304,9752.747987,1.020000,26.490000,0.334467,0.610000,1.389337
442.29,5.564602,50.987183,124.902000,,,83.910000,2823.733840,11959.000000,,,0.194000,5.553562,0.820000,54.500000,11.990000,-3.923000,50.030000,26.627748,-0.155612,535.343170,0.000000,21.664000,-1.999019,100540.000000,-0.174861,9755.054468,1.020000,26.490000,0.396825,0.610000,0.518000
442.39,5.564574,50.987195,124.793000,,,85.400000,2823.454040,11840.000000,,,0.086715,10.322000,0.820000,54.500000,11.990000,2.020000,50.030000,26.626748,0.204082,538.930000,0.000000,12.726643,-1.070568,100540.000000,-0.095907,9757.402626,1.020000,26.490000,0.423753,0.610000,1.136000
442.49,5.564545,50.987207,124.791000,,,86.900000,2823.279820,11993.576144,,,-0.020000,4.517752,0.820000,54.500000,11.990000,1.020000,50.010000,26.625748,0.193878,541.648639,0.000000,6.034296,-0.307000,100540.000000,-0.078311,9759.789342,1.020000,26.490000,0.440760,0.610000,0.491989
442.59,5.564516,50.987219,124.757000,,,88.510000,2823.089720,12110.134284,,,0.279000,0.227000,0.820000,54.500000,11.990000,1.987000,50.020000,26.624747,0.056122,544.850000,0.000000,3.340000,-0.408839,100540.000000,0.103336,9762.218066,1.020000,26.490000,0.386905,0.610000,0.287195
442.69,5.564486,50.987232,124.756000,,,89.630000,2823.751820,12276.066767,,,-0.119000,0.561000,0.820000,54.500000,11.990000,-0.620558,50.029195,26.623747,0.079082,547.093482,0.000000,5.091000,-0.860000,100540.000000,0.524949,9764.684017,1.020000,26.490000,0.238095,0.610000,0.015000
442.79,5.564457,50.987245,124.743000,,,90.190000,2825.457520,12488.684921,,,0.015536,0.249000,0.820000,54.500000,11.990000,-0.861176,50.040000,26.622747,0.005102,549.730000,0.000000,-4.988350,-0.773154,100540.000000,0.604824,9767.178582,1.020000,26.490000,0.306122,0.610000,0.025000
442.89,5.564428,50.987259,124.752000,,,91.790000,2826.462960,12677.411103,,,0.149000,2.029000,0.820754,54.500000,11.990000,-0.656000,50.063000,26.621747,-0.147959,552.066800,0.000000,-20.451000,-0.687000,100540.000000,0.515363,9769.700821,1.022263,26.490000,0.399660,0.613017,-0.545000
442.99,5.564399,50.987274,124.731000,,,93.010000,2827.727380,12852.540135,,,-0.018000,-0.858000,0.821755,54.500000,11.990000,-0.492000,50.090000,26.620746,-0.135204,554.810000,0.000000,-14.757034,-1.113000,100540.000000,0.426815,9772.263542,1.025264,26.490000,0.384070,0.617018,-0.511000
443.09,5.564370,50.987289,124.690000,,,94.500000,2828.318160,12976.796699,,,0.148000,1.386000,0.822755,54.500000,11.990000,0.944000,50.094602,26.620000,0.119898,556.641716,0.000000,-11.168488,-0.969000,100540.000000,0.177748,9774.861994,1.028264,26.490000,0.340136,0.621019,-0.606000
443.19,5.564340,50.987304,124.666000,,,95.410000,2828.487800,13127.391892,,,0.033682,-1.684000,0.823755,54.512544,11.990000,-1.189556,50.100000,26.620000,0.244898,558.790000,0.000000,-4.012372,-0.984000,100537.491247,0.164662,9777.494482,1.031265,26.493763,0.402494,0.625021,-0.450572
443.29,5.564310,50.987320,124.675000,,,97.340000,2829.015880,13260.988747,,,-0.033180,-0.326817,0.824755,54.522547,11.990000,-2.275000,50.109215,26.620000,0.089286,560.536168,0.000000,4.315000,-0.642696,100535.490647,0.079446,9780.165380,1.034266,26.496764,0.385488,0.629022,-0.275316
443.39,5.564280,50.987335,124.697000,,,98.130000,2828.817760,13370.665416,,,-0.083427,0.539000,0.825756,54.532550,11.990000,-0.009937,50.120000,26.620000,-0.053571,562.580000,0.000000,2.070637,-0.316597,100533.490047,-0.012044,9782.871508,1.037267,26.499765,0.206916,0.633023,-0.156183
443.49,5.564249,50.987351,124.695000,,,98.800000,2828.966260,13503.189189,,,-0.147000,0.642252,0.826756,54.542553,11.990000,0.401000,50.129220,26.620000,-0.015306,564.244210,0.000000,-0.144000,-0.217464,100531.489447,0.003270,9785.603133,1.040268,26.502766,0.188492,0.637024,-0.107787
443.59,5.564219,50.987366,124.707000,,,99.460000,2828.831140,13626.830203,,,-0.105088,0.395582,0.827756,54.552556,11.990000,-0.391775,50.140000,26.620000,0.132653,566.190000,0.000000,1.364000,-0.005797,100529.488847,-0.046296,9788.353176,1.043269,26.505767,0.199830,0.641025,-0.100445
443.69,5.564188,50.987382,124.709000,,,100.210000,2828.778080,13731.139535,,,-0.160040,-0.202000,0.828757,54.562559,11.990000,-1.173000,50.130000,26.620000,0.193878,567.762796,0.000000,0.692000,0.114760,100527.488246,-0.049421,9791.125147,1.046270,26.508768,0.260771,0.645027,-0.088280
443.79,5.564157,50.987398,124.769000,,,101.300000,2828.631760,13835.274024,,,-0.178052,1.642000,0.830000,54.572562,11.990000,0.424791,50.140000,26.620000,-0.005102,569.600000,0.000000,1.853486,0.381013,100525.487646,-0.080403,9793.920250,1.050000,26.511769,0.262188,0.650000,-0.047949
443.89,5.564125,50.987414,124.799000,,,102.060000,2828.457200,13938.211553,,,-0.133000,1.133315,0.830000,54.582565,11.990000,1.258000,50.144617,26.620000,-0.053571,570.694302,0.000000,2.577775,0.607753,100523.487046,-0.101263,9796.739478,1.050000,26.514769,0.177154,0.650000,0.029676
443.99,5.564093,50.987429,124.829000,,,102.550000,2828.230640,14030.441110,,,-0.221000,2.484000,0.830000,54.592568,11.990000,0.616000,50.150000,26.620000,0.000000,571.970000,0.000000,3.638000,0.792513,100521.486446,-0.102038,9799.578736,1.050000,26.517770,0.223923,0.650000,0.087000
444.09,5.564061,50.987445,124.868000,,,103.640000,2828.054940,14127.539385,,,-0.159000,1.128000,0.830000,54.600000,11.990000,1.876000,50.120000,26.620000,-0.071429,572.760020,0.000000,2.486000,0.900000,100520.000000,-0.094658,9802.438707,1.050000,26.520000,0.195578,0.650000,0.118000
444.19,5.564029,50.987461,124.889000,,,103.930000,2827.861400,14212.656414,,,-0.219000,2.385000,0.830000,54.600000,11.990000,0.001000,50.130000,26.621257,-0.153061,573.680000,0.000000,2.902628,0.841000,100517.485246,-0.103694,9805.317577,1.050000,26.521257,0.144558,0.650000,0.092000
444.29,5.563996,50.987477,124.909000,,,104.660000,2827.651580,14288.552888,,,-0.155000,0.809000,0.830000,54.600000,11.990000,0.214000,50.139245,26.622258,-0.209184,574.493527,0.000000,3.311000,0.916800,100515.484645,-0.009822,9808.213961,1.050000,26.522258,0.181406,0.650000,0.136000
444.39,5.563963,50.987494,124.889000,,,105.210000,2827.823460,14371.336084,,,-0.170160,2.550000,0.830000,54.600000,11.990000,1.096000,50.150000,26.623258,-0.025510,575.440000,0.000000,2.911000,1.028000,100513.484045,0.295910,9811.120928,1.050000,26.523258,-0.359977,0.650000,0.111000
444.49,5.563932,50.987509,124.868000,,,102.120000,2828.788640,14427.000000,,,-0.185000,0.851000,0.830000,54.600000,11.990000,0.568000,50.168509,26.624258,0.204082,576.630000,0.000000,3.336000,0.878827,100511.483445,0.201518,9813.999855,1.050000,26.524258,-0.725624,0.650000,0.139000
444.59,5.563902,50.987525,124.879000,,,100.090000,2828.621240,12766.161145,,,0.236314,4.041000,0.830000,54.600000,11.990000,4.171000,50.190000,26.625259,0.048469,575.690000,0.000000,-10.496726,0.379204,100509.482845,0.106765,9816.820469,1.050000,26.525259,-0.729875,0.650000,-0.103000
444.69,5.563872,50.987540,124.907000,,,96.970000,2829.219880,11153.431358,,,0.515424,-2.386000,0.830000,54.600000,11.990000,0.511914,50.203890,26.626259,-0.227041,565.823470,0.000000,-21.795000,-0.098000,100507.482245,0.361880,9819.566732,1.050000,26.526259,-0.836168,0.650000,0.191000
444.79,5.563844,50.987555,124.888000,,,94.190000,2830.129960,10065.361590,,,0.786711,1.573619,0.830000,54.600000,11.990000,0.883419,50.220000,26.627259,-0.196429,554.380000,0.000000,0.692000,0.476000,100505.481644,0.396704,9822.237101,1.050000,26.527259,-0.878685,0.650000,0.106948
444.89,5.563818,50.987569,124.857000,,,90.770000,2830.922600,9627.787697,,,0.920000,2.772707,0.830000,54.600000,11.990000,0.785973,50.210000,26.628259,-0.102041,540.158789,0.000000,-4.033173,0.309307,100503.481044,0.460443,9824.812512,1.050000,26.528259,-0.932540,0.650000,0.025000
444.99,5.563793,50.987584,124.820000,,,87.610000,2832.180720,9249.924981,,,0.982013,3.350000,0.830000,54.600000,11.990000,-0.511000,50.220000,26.629260,-0.242347,523.680000,0.000000,-12.238880,0.147000,100501.480444,0.543705,9827.304072,1.050000,26.529260,-0.878685,0.650000,-0.041493
445.09,5.563769,50.987598,124.767000,,,84.570000,2833.431540,9072.485371,,,1.116000,2.208732,0.830000,54.600000,11.990000,0.170615,50.210000,26.630000,-0.196429,511.123785,0.000000,-22.630967,0.484726,100500.000000,0.597451,9829.709134,1.050000,26.530000,-0.834751,0.650000,-0.215000
445.19,5.563747,50.987612,124.657000,,,81.720000,2835.036780,8749.780195,,,1.065267,0.295000,0.830000,54.600000,11.990000,-0.579521,50.230000,26.630000,0.262755,496.590000,0.000000,-31.877000,0.650669,100500.000000,0.765172,9832.032647,1.050000,26.524958,-0.761054,0.650000,-0.190000
445.29,5.563727,50.987627,124.600000,,,79.200000,2837.216940,8328.000000,,,1.016000,1.321000,0.830000,54.600000,11.990000,-1.816000,50.239275,26.630000,0.255102,485.761861,0.000000,-32.043000,0.842209,100500.000000,0.955328,9834.280141,1.050000,26.520956,-0.765306,0.650000,-0.329769
445.39,5.563708,50.987641,124.597000,,,76.320000,2839.913280,8450.635135,,,1.016847,0.109000,0.830000,54.600000,11.990000,-0.797610,50.250000,26.630000,-0.030612,473.240000,0.000000,-29.449813,0.907227,100500.000000,1.165554,9836.450726,1.050000,26.516955,-0.846088,0.650000,-0.434734
445.49,5.563691,50.987656,124.533000,,,73.230000,2843.391060,8647.990998,,,1.007000,2.917365,0.830000,54.600000,11.990000,0.190000,50.263927,26.630000,0.053571,463.802161,0.000000,-25.628757,0.986000,100500.000000,1.471078,9838.543245,1.050000,26.512953,-0.912698,0.650000,-0.617825
445.59,5.563678,50.987670,124.525000,,,69.880000,2848.034620,8930.025506,,,0.919000,5.116676,0.830000,54.600000,11.990000,0.449352,50.280000,26.630000,-0.005102,452.910000,0.000000,-17.817524,0.711908,100500.000000,1.620274,9840.540141,1.050000,26.508952,-0.728458,0.650000,-0.866012
445.69,5.563666,50.987686,124.487000,,,68.090000,2852.764880,9334.000000,,,1.142701,7.526000,0.830000,54.600000,11.990000,1.086000,50.290000,26.630000,-0.257653,445.464065,0.000000,-6.847000,0.640117,100500.000000,1.551533,9842.468772,1.050000,26.504950,-0.683107,0.650000,-1.086702
445.79,5.563657,50.987700,124.451000,,,65.060000,2857.246720,9254.861215,,,1.285368,2.475000,0.830000,54.600000,11.990000,3.727624,50.280000,26.630000,-0.489796,436.880000,0.000000,-25.827358,0.533000,100500.000000,1.756580,9844.326504,1.050000,26.500948,-0.796485,0.650000,-1.169000
445.89,5.563652,50.987715,124.340000,,,62.470000,2863.680160,9118.505626,,,1.369653,3.634000,0.830000,54.600000,11.990000,3.676000,50.303237,26.630000,-0.147959,430.689765,0.000000,-46.854841,0.720698,100500.000000,1.931501,9846.112426,1.049236,26.496947,-0.622166,0.647707,-1.282941
445.99,5.563648,50.987729,124.185000,,,60.670000,2869.746560,8967.717718,,,1.435000,-0.156276,0.830000,54.600000,11.990000,-0.905037,50.330000,26.630000,0.431122,423.560000,0.000000,-66.593993,0.945000,100500.000000,1.869202,9847.833517,1.048235,26.492945,-0.500283,0.644706,-1.358788
446.09,5.563648,50.987744,124.135000,,,58.940000,2876.135720,8795.593398,,,1.186658,-4.238000,0.830000,54.600000,11.990000,-6.152000,50.334652,26.630000,0.369898,417.135138,0.000000,-77.729951,0.895000,100500.000000,1.786790,9849.504236,1.047235,26.490000,-0.464853,0.641706,-1.527454
446.19,5.563649,50.987758,124.088000,,,57.390000,2882.002440,8660.000000,,,1.011504,-1.373000,0.830000,54.587356,11.990000,-2.819000,50.340000,26.630000,-0.028061,409.750000,0.000000,-80.007411,1.227600,100502.528759,1.584788,9851.126171,1.046235,26.496322,-0.196995,0.638705,-1.657104
446.29,5.563653,50.987772,124.075000,,,57.550000,2887.299620,8888.000000,,,0.705280,7.235000,0.830000,54.577353,11.990000,-8.574000,50.344655,26.630000,-0.204082,407.750000,0.000000,-81.158000,1.338000,100504.529359,1.574525,9852.730144,1.045235,26.501323,0.138889,0.635704,-1.810000
446.39,5.563659,50.987786,123.980000,,,58.370000,2893.063210,8830.000000,,,0.466000,1.769775,0.830000,54.567350,11.990000,4.379000,50.350000,26.630000,-0.020408,414.970000,0.000000,-65.724000,1.018000,100506.529959,1.650550,9854.339500,1.044234,26.506325,0.231009,0.632703,-1.721000
446.49,5.563668,50.987800,123.935000,,,59.180000,2898.731560,9048.647412,,,0.412290,-3.488000,0.830000,54.557347,11.990000,-3.010000,50.359315,26.630000,0.150510,423.511541,0.000000,-76.334000,1.043000,100508.530559,1.523333,9855.967256,1.043234,26.511326,0.106293,0.629702,-1.747920
446.59,5.563678,50.987813,123.864000,,,59.120000,2903.469620,9149.000000,,,0.325940,1.406000,0.830000,54.547344,11.990000,2.432000,50.370000,26.630000,0.474490,433.310000,0.000000,-68.694000,0.897000,100510.531159,1.439626,9857.606860,1.042234,26.516328,-0.029762,0.626701,-1.758710
446.69,5.563691,50.987825,123.854000,,,58.970000,2908.576120,9057.000000,,,0.246277,-5.515000,0.830000,54.537341,11.990000,0.106890,50.390000,26.630000,0.362245,441.221976,0.000000,-71.181000,1.287000,100512.531760,1.739020,9859.250392,1.041233,26.521329,0.191327,0.623700,-1.690429
446.79,5.563706,50.987837,123.934000,,,60.470000,2915.391770,9232.000000,,,0.111000,-1.592000,0.830000,54.527338,11.990000,-2.124000,50.380000,26.630000,-0.512755,450.280000,0.000000,-57.155876,0.943000,100514.532360,1.762743,9860.906519,1.040000,26.526331,0.330215,0.620000,-1.545000
446.89,5.563723,50.987848,123.915000,,,61.300000,2920.361130,9081.893473,,,0.210000,0.140692,0.828466,54.517335,11.990000,-0.733532,50.375335,26.630000,-0.482143,456.349165,0.000000,-41.160993,1.092625,100516.532960,1.629302,9862.593297,1.036931,26.531332,0.174320,0.616931,-1.767000
446.99,5.563742,50.987858,123.803000,,,61.700000,2926.137160,8958.000000,,,0.137000,3.692763,0.826465,54.507332,11.990000,0.736099,50.370000,26.630000,0.400510,463.290000,0.000000,-20.428000,1.236000,100518.533560,1.597013,9864.298750,1.032930,26.536334,0.171485,0.612930,-1.552000
447.09,5.563762,50.987867,123.787000,,,62.510000,2930.825290,9077.561140,,,0.259000,8.058000,0.824464,54.500000,11.990000,2.784000,50.420000,26.630000,0.186224,469.404207,0.000000,-29.004083,0.826000,100520.000000,1.311039,9866.021512,1.028929,26.540000,0.167234,0.608929,-1.706000
447.19,5.563783,50.987876,123.829000,,,62.880000,2934.616210,9165.417104,,,0.182000,-1.467000,0.822464,54.512674,11.990000,0.110000,50.410000,26.630000,-0.494898,476.390000,0.000000,-36.218985,0.879000,100522.534760,1.405489,9867.760356,1.024927,26.537465,0.175737,0.604927,-1.624698
